File,Year,Workplace,Position,CleanedPosition,PlaceLat,PlaceLon,PlaceArea,PlaceCity,FullName,Gender,TotalIncome,ReporterIncome,SpouseIncome,Income1,Income2,Income3,Income4,Income5,Outcome1,Outcome2,Outcome3,RealEstateType1,RealEstateArea1,RealEstateType2,RealEstateArea2,RealEstateType3,RealEstateArea3,RealEstateType4,RealEstateArea4,RealEstateType5,RealEstateArea5,RealEstateType6,RealEstateArea6,RealEstateType7,RealEstateArea7,RealEstateType8,RealEstateArea8,RealEstateType9,RealEstateArea9,RealEstateType10,RealEstateArea10,RealEstateType11,RealEstateArea11,RealEstateType12,RealEstateArea12,RealEstateType13,RealEstateArea13,RealEstateType14,RealEstateArea14,RealEstateType15,RealEstateArea15,RealEstateType16,RealEstateArea16,RealEstateType17,RealEstateArea17,RealEstateType18,RealEstateArea18,RealEstateType19,RealEstateArea19,RealEstateType20,RealEstateArea20,RealEstateType21,RealEstateArea21,RealEstateType22,RealEstateArea22,RealEstateType23,RealEstateArea23,RealEstateType24,RealEstateArea24,RealEstateType25,RealEstateArea25,RealEstateType26,RealEstateArea26,RealEstateType27,RealEstateArea27,RealEstateType28,RealEstateArea28,RealEstateType29,RealEstateArea29,RealEstateType30,RealEstateArea30,RealEstateType31,RealEstateArea31,PropertyType1,PropertyDescription1,PropertyType2,PropertyDescription2,PropertyType3,PropertyDescription3,PropertyType4,PropertyDescription4,PropertyType5,PropertyDescription5,RelativeIncome1,RelativeIncome2,RelativeIncome3,RelativeIncome4,RelativeIncome5,RelativeIncome6,RelativeOutcome1,RelativeOutcome2,RelativeOutcome3,RelativeOutcome4,RelativeRealEstateType1,RelativeRealEstateArea1,RelativeRealEstateType2,RelativeRealEstateArea2,RelativeRealEstateType3,RelativeRealEstateArea3,RelativeRealEstateType4,RelativeRealEstateArea4,RelativeRealEstateType5,RelativeRealEstateArea5,RelativeRealEstateType6,RelativeRealEstateArea6,RelativeRealEstateType7,RelativeRealEstateArea7,RelativeRealEstateType8,RelativeRealEstateArea8,RelativeRealEstateType9,RelativeRealEstateArea9,RelativeRealEstateType10,RelativeRealEstateArea10,RelativeRealEstateType11,RelativeRealEstateArea11,RelativeRealEstateType12,RelativeRealEstateArea12,RelativeRealEstateType13,RelativeRealEstateArea13,RelativeRealEstateType14,RelativeRealEstateArea14,RelativeRealEstateType15,RelativeRealEstateArea15,RelativeRealEstateType16,RelativeRealEstateArea16,RelativeRealEstateType17,RelativeRealEstateArea17,RelativeRealEstateType18,RelativeRealEstateArea18,RelativeRealEstateType19,RelativeRealEstateArea19,RelativeRealEstateType20,RelativeRealEstateArea20,RelativeRealEstateType21,RelativeRealEstateArea21,RelativeRealEstateType22,RelativeRealEstateArea22,RelativeRealEstateType23,RelativeRealEstateArea23,RelativeRealEstateType24,RelativeRealEstateArea24,RelativeRealEstateType25,RelativeRealEstateArea25,RelativeRealEstateType26,RelativeRealEstateArea26,RelativeRealEstateType27,RelativeRealEstateArea27,RelativeRealEstateType28,RelativeRealEstateArea28,RelativeRealEstateType29,RelativeRealEstateArea29,RelativeRealEstateType30,RelativeRealEstateArea30,RelativeRealEstateType31,RelativeRealEstateArea31,RelativeRealEstateType32,RelativeRealEstateArea32,RelativePropertyType1,RelativePropertyDescription1,RelativePropertyType2,RelativePropertyDescription2,RelativePropertyType3,RelativePropertyDescription3,RelativePropertyType4,RelativePropertyDescription4,RelativePropertyType5,RelativePropertyDescription5,RelativePropertyType6,RelativePropertyDescription6,RelativePropertyType7,RelativePropertyDescription7,RelativePropertyType8,RelativePropertyDescription8,RelativePropertyType9,RelativePropertyDescription9,RelativePropertyType10,RelativePropertyDescription10
files/2015-2016/201708071653481.xlsx,2016,Государственное агентство  антимонопольного регулирования при Правительстве Кыргызской Республики,Директор,директор,42.8474863,74.6111691,Чуйская область,Бишкек,Казаков Болсунбек Кумушбекович,М,855943.0,770914.0,85029.0,770 914 с.-по месту основной работы,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",85 029 с.-по месту основной работы,"","","","","","","","","",квартира,"108,4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201707181543101.xlsx,2016,Жогорку Кенеш Кыргызской Республики,Депутат,депутат,42.8772492,74.6002389,Чуйская область,Бишкек,Исмаилова Аида Жекшенбаевна,Ж,2131147.0,631147.0,1500000.0,631 147 с. - по месту основной работы ,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1 500 000 с. - по месту основной работы,"","","","","","","","","",контейнер,160,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201607191616456.xlsx,2015,Государственная инспекция по ветеринарной и фитосанитарной безопасности,заместитель директора,директор,42.8675302,74.6038115,Чуйская область,Бишкек,Жусупов Аширбай Бапович,М,474267.0,474267.0,0.0,474 267,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Хонда Фит, 2005г., V=1,5м³","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Лексус ЕS 330, 2004г.,","","","","","","","","","","","","","","","","","",""
files/2015-2016/201709131657284.xlsx,2016,Аппарат Президента КР,Заместитель заведующего отделом,заместитель заведующего отделом,41.20438,74.766098,Чуйская область,Бишкек,Максутов Жаркынбек Бурукулович,М,605130.0,605130.0,0.0,605 130 с.-по месту основной работы,"","","","","","","",часть дома,"46,2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Мицубиси аутландер, 2005 г.в., V=2378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201709081636429.xlsx,2016,Мэрия гор. Балыкчы,Мэр ,мэр,42.4624691,76.1899661,Иссык-Кульская область,Балыкчи,Мамбетов Алмаз Ишенбекович,М,266399.0,266399.0,0.0,266 399 с.-по месту основной работы,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Мерседес Бенс Е350, 2010 г.в.",автомобиль,"Джип Чероки Либерти, 2007 г.в. ","","","","","","","","","","","","","","","","",квартира,130,земельный участок,10 сотых,земельный участок,"0,4 га","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Ленд Ровер, 2004 г.в.","","","","","","","","","","","","","","","","","",""
files/2015-2016/201609202034446.xlsx,2015,Мэрия города Узген,Мэр,мэр,40.769213,73.297428,Джалал-Абадская область,Узген,Пратов Саипжон Махаматкабылович,М,15950.0,15950.0,0.0,15950.0,"","","","","","","",чайхана (50% доли),252.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201608241714047.xlsx,2015,Баткенская районная государственная администрация,Руководитель аппарата,руководитель аппарата,39.9721425,69.8597406,Баткенская область,Баткен,Абылов Эгемберди,М,453240.0,453240.0,0.0,391 440 - з/пл,61 800 - доходы из др.источников,"","","","","","",дом,6 сотых,земельный участок,2 га,дом,"12,0 сотых",контейнер,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Хонда CRV, 2002г вып.",автомобиль,Матис ДЕО,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201709220017205.xlsx,2016,Аппарат Жогорку Кенеша КР,Заведующая секретариатом,заведующая секретариатом,41.20438,74.766098,Чуйская область,Бишкек,Токтомаматова Айпери Рахатбековна,Ж,567468.71,567468.71,0.0,"567 468,71 с.-по месту основной работы","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201609202034549.xlsx,2015,Мэрия города Кара-Суу,Мэр,мэр,40.7084699,72.8781322,Ошская область,Кара-Суу,Тургунбаев Зарлык Тургунбаевич,М,494115.0,329740.0,164375.0,244 740 - з/пл,85 000 - доходы от продажи скота,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Хонда CRV, 2000г вып., V-2.0","","","","","","","","",164375.0,"","","","","","","","","",дом,не указано,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Хонда Степвагон, 2007г вып.","","","","","","","","","","","","","","","","","",""
files/2015-2016/201607182120574.xlsx,2015,Министерство иностранных дел,заместитель министра,заместитель министра,42.8800996,74.6078539,Чуйская область,Бишкек,Кайкиев Эмиль Абдыкалыевич,М,96346.0,96346.0,0.0,96 346,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
